Final Data,category,synthetic,subset
"#tbt someone found this at Goodwill . It's my first hour Comedy special . I shopped it to every network . Everyone passed lol . It never aired anywhere I sell it after my shows when I'm on the road . I filmed it in 2001 . I had a holding deal with @quincydjones I took the money and made this DVD . I rented a theater , promoted the show , hired a set designer camera crew everything . Always been a firm believer investing in yourself . You can get download "" Breakin ' Out The Park "" online . Wonder who gave it to Goodwill ? #MaybeMyMom #BreakinOutThePark #GetSome",False,False,train
Another sick outfit from @khzari . clo use code ' Ab10 ' for 10 % off at checkout . Shop at www.khzari.com 👊🏽,False,False,train
"To the end of the dock and back , a love story 😏 transparency : blazer - gifted , set - bought , sneakers - bought , bag - bought with press discount , dock - mom",False,False,train
Cam Newton - can someone tag his IG or twitter for me ? Thanks ! #whitehousecorrespondencedinner,False,False,train
"Happy birthday to my pisces sister @itsnotsonia ! ❤ ️You know how much I adore u ! I love our psycho sensitive deep conversations , our discussions whether going to the grocery store or not , our decision level of - 100 % , our grandma night life making tea and playing games being super competitive ! I need to smile when I think of all our insiders 🙈 I am so happy to have you in my life ❤ ️ I can ’ t wait to hear all your songs , celebrate you and your success ... you ’ re so ( too ) humble , talented , creative , amazing and thoughtful ! One of a kind ! I am sending so much love from milan ( in the city we met ) ! ✨ #piscessister",False,False,train
IT ’ S ON 🔥 - NEW @projectrock @underarmour #ThroughTheWorkCollection apparel drops THIS MONDAY . Choosing progress means acknowledging and respecting the challenges that lie ahead . We do it through strength . We do it through action . We do it through the work . THIS MONDAY we choose progress . #ThroughTheWorkCollection apparel drops . Be ready 💪🏾,False,False,train
"It ’ s official ! Our first big @SevenBucksDS original series for @YouTube RED is rollin ' . Welcome our two stars @ZachGilford713 and @HeySydneyPark to our series . Cool to grow in this ever expanding digital world with our great partners @Studio71US @CorridorDigital . #YTRedOriginals #SciFi #ActionThriller #LIFELINE ( the big , brown , bald tattooed man may have to make a cameo in this one . I need my gun and fruity snacks ;)",False,False,train
"I wrote about staying in Cornwall over on my blog & how lovely it was to be ( kind of ) Internet free for a week ( link in bio ) Also do make sure to check out @poppydeyes blog too , she's been a busy bee over there & I know you'll love it ! Her link is in her bio 👭",False,False,train
Fresh print addition to the office ⚫ ️ [ @talisa_sutton print framed by @savitrineglass ],False,False,train
"hello my bbs, please prepare yourself for lots of pictures from today, thanks ly 💘💘✨ (also my eyes are closed for 3/4 of these because FAM THAT SUN WAS BRIGHT)",False,False,train
Due to high demand I ’ m happy to announce that Beignet Box is growing and we officially have 2 trucks ! In celebration the Beignet Box Benz is popping up across the country all summer ! Follow @beignetbox for schedule & updates . Thank you to our customers for your support ! We wouldn ’ t be here w / o you ! !,False,False,train
Ready for a Rosè with my girls ✨ 🍷 #revolvearoundtheworld @revolve,False,False,train
"""You can only fight the way you practice"" Miyamoto Musashi #martialarts#miyamoto#musashi#katana#swordsman#training#quote#trainhard#zen",False,False,train
Just attended the @klarna . usa Pup-Up Salon with Brooklyn to announce the kickoff of my partnership with them ! They will be the official payment partner for my shop as a way for you guys to buy now and pay later ! #whosagoodshopper #klarnapartner,False,False,train
All fun and games last night getting with @misha212 and @lindashalabi for the @answerthecallnyc gala 💙❤️,False,False,train
It ’ s no secret that the sling is our favorite way to babywear ❤ ️ ⠀ ⠀ ⠀ It ’ s versatile . Folds up nicely and stores in your bag without any bulk . Lasts from newborn snuggles all the way to big kid cuddles . It ’ s one of the most beautiful ways to wear your babe . ⠀ ⠀ ⠀ Another amazing bonus ? ! We ’ ve seen our community adorn the coziest spaces with their slings . They ’ re so pretty you can ’ t pass up displaying your WildBird . ⠀ ⠀ ⠀ Do you do the same ? 🥰 ⠀ ⠀ ⠀ - ⠀ ⠀ ⠀ 📷 @alyssa . heywood 💫,False,False,train
"Speaking in jumbled sentences , wanting to walk everywhere , showing little signs of independence ... She is getting sooo big , TOO big . But when she snuggles in to me she's still my little babe . ( And I've got news for ya little lady , I think you kinda always will be . ) * * psst . this here down vest from @cocoandmain is perfect for this weird fall transitional weather . It's only 25 buckaroos annnnd my followers can get an extra 15 % off with code LIT 15 . With , might I add , free shipping . 🙌🏼 Shop the link in my profile ! 👆🏼 woop woop ! My beanie : @gunnysackandco #foreverystep",False,False,train
"24 years around the sun . ☀ ️ ☀ ️ 23 was all about workin my ass off , falling more in love annd making new friends I ’ ll have for a lifetime . cannot wait to see what the next 365 have in store . 🎂 ✨ @contentxstudios",False,False,train
"🔥 What a fun day , first @actressphoebeprice and I stopped @gzsur restaurant @surrules for and amazing event histed by @ectwins and and then we went to an event @luxureausa @beverlywilshire hotel where my friend @hichambens from @theroyalsparis was showcasing his amazing designs with his partner Fey .. 🔥 🔥 🔥",False,False,train
| Happy Thanksgiving to all my Canadians 🦃 🍂 🧡 Hope your bellies are full and your hearts are warm ✨ Here ’ s a peek at a colour palette I ’ m crushing hard on right now 🙌🏽 Yaaaas or nah ? 🤔 . . Sprinkles are all @sweetapolita 💕 Use PURPLECUPCAKE 15 to save 15 % off your purchase ✨ |,False,False,train
"Soooo ... I got the answer wrong . I am now keeping my word and posting this picture selected by my friend @lancegross ... I ’ m challenging my friends who are logical and smart thinkers , to have a crack at guessing the answer to the riddle below . When you think you know , Private message me the answer . If you are not going to follow the instructions after you lose , don't bother playing . Your turn ! Read the riddle . If your answer is incorrect , I can choose any of your photos and you have to post it along with the riddle . If you answer correctly , I'll write your name in the comments ( with a trophy emoji ) . Riddle : It's 7:00 AM . You are asleep and there is a sudden knock on the door . Behind the door are your parents who came to have breakfast . In your fridge are bread , milk ( pasteurized ) , juice , and a jar of jam . To answer , what will you open first ? * Answer directly through Private message only please . Answers in the comment section will be deleted . * * Note : It ’ s not what you think .",False,False,train
Well.. the new Mac Pro + display was an unexpected announcement today!!! So hyped! It’s really really reallllyyyy powerful AND beautiful 😍 video coming soon!,False,False,train
"Wearing my white short @ssobydanielle linen overalls ! Of course they have a slight sheerness to them but are so cute and easily styled for the city like so , or with a bikini for the beach ! We sold out of the beige pair already but I promise you guys will love these !",False,False,train
"Here is a bucket of Vietnamese Chile Mango Chicken Wings from The International Wings Factory in the Upper East Side of NYC ! I came in here last night for some solid wings and what they served was much more than that . This place has some of the best wings in New York City . The quality of the wings themselves make The International Wings Factory a place for everyone to try . Located on 1st Avenue between 91st and 92nd Street , IWF is a hidden gem . You need to check them out ! More photos to come . Give them a follow on Instagram : @internationalwingsfactory . Check out our review ! www.mealsandreels.com <---",False,False,train
With @TaiLopez talking bots and making dreams come true ... Check him out on Instagram and Facebook for a chance to win real cash 💰 for your ideas 💡,False,False,train
OUR FAVORITE LOBSTER ROLL in NYC!! New vlog is up. Link in bio! Tag your lobster. 😁 #DEVOURPOWER ▶️ YouTube: DevourPowerTV,False,False,train
"Another hilarious chat w #SamiZayn on #TalkIsJericho NOW ! We talk his #Wrestlemania ladder match , the shoulder injury that sidelined him for months , his #oldman fashion sense , how his Ole entrance chant became a thing , why he thinks his life is like a @seinfeldtv episode ... also Sami wants to know where all the graveyards are , what happens to @innout burgers when the order gets screwed up , and why he gets too comfortable too quickly , being banned from dancing onstage with @gunsnroses and his backstage meeting with @axlrose , why he might have caused the original @officialskidrow to reunite , his classic @wwenxt match with @shinsukenakamura , how he uses #Terminator2 as a guideline to all his matches , his favourite #GnRsong and MORE on @itunes & @podcastone NOW !",False,False,train
Bora Bora was my inspo and reason for my swim collection @byegreis Wearing Ibiza one piece swimsuit ❤ ️,False,False,train
Had so much fun shooting this video with @libbythelobster - go watch it ! Link in bio and tell Libby you want to boil her in the comments ! lol 😂,False,False,train
Real dog or a stuffed animal or simply the cutest thing you've ever seen ? @jiffpom Play date with Sabel coming soon 🐶 #GangstaChain #WineTongue,False,False,train
"Stunned by the @prabalgurung show . Need this suit in every color . Thank you for having me , congrats PG xx @imgmodels",False,False,train
"i think one of the best things about yoga is just taking time for yourself. it’s so simple yet most of us rarely ever do it. when you remove yourself from the social side of society it allows your mind to be open to new thoughts and ideas. it doesn’t need to be any more or less than that, just a period of time to disconnect from everything that is constantly swirling around your sub conscious. allow your thoughts to become your own. #yoga #yogalove #mindfulness",False,False,train
"I have lived in Miami the past several years , and I have been on the hunt to embrace more local women who are doing incredible things . This leads me to today ’ s #WCW , Thema Campbell , founder of @GirlPowerMiami … a Miami based organization that encourages at-risk young girls to build confidence , competence and pride within themselves . After witnessing young girls in her community suffer from mental , physical , and sexual abuse , Thema decided she needed to make a change , so she founded Girl Power . Thema provides these girls with a safe space to talk about anything and everything , as well as provide them with services and tools to grow . Her goal is to create healthy , smart , strong girls through a variety of programs and activities . Thema - your work and dedication to shaping young lives is truly admirable . Expect a package of my haircare products , @flawlesshairday , for Christmas to keep the girls looking and feeling good !",False,False,train
